uMarka,urunKategorileri,urunKategorileriTwo,urunKategorileriThree,urunKategorileriFour,urunKategorileriFive,urunKategorileriSix,urunKategorileriSeven,urunAdi,urunAciklama,urunFoto,urunURL
Nescafe,icecekler,Kahve,,,,,,Nescafe Classic Eko Paket 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-classic-eko-paket-100-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe Classic Eko 50 gr %20 İndirimli,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-classic-eko-50-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe Gold Eko Paket 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-gold-eko-paket-200-gr
Mehmet Efendi,icecekler,Kahve,,,,,,Kuru Kahveci Mehmet Efendi Kahve 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kuru-kahveci-mehmet-efendi-kahve-100-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe 3 ü 1 Arada 17.5 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-3-u-1-arada-175-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe Gold Kavanoz 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-gold-kavanoz-200-gr
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown 3 ü 1 Arada Fındıklı 13 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-3-u-1-arada-findikli-13-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe 3 ü 1 Arada Ice 10'lu,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-3-u-1-arada-ice-10lu
Nescafe,icecekler,Kahve,,,,,,Nescafe Gold Eko Paket 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-gold-eko-paket-100-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe Gold Eko Paket 50 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-gold-eko-paket-50-gr
Nescafe,icecekler,Kahve,,,,,,"Nescafe Extra 25 Daha Fazla Kahve 16,5 gr",,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-extra-25-daha-fazla-kahve-165-gr
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown Latte 17 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-latte-17-gr
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown 3 ü 1 Arada Action 18 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-3-u-1-arada-action-18-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe 3'ü 1 Arada Sütlü Köpüklü 15.2 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-3u-1-arada-sutlu-kopuklu-152-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe Mocha Sütlü Köpüklü 17.9 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-mocha-sutlu-kopuklu-179-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe Crema Latte 17 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-crema-latte-17-gr
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown Ice Latte 16 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-ice-latte-16-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe 3 ü 1 Arada Sütlü Köpüklü 10'lu,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-3-u-1-arada-sutlu-kopuklu-10lu
Nescafe,icecekler,Kahve,,,,,,Nescafe 2 si 1 Arada 10'lu Paket 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-2-si-1-arada-10lu-paket-100-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe 3 ü 1 Arada Extra 10'lu,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-3-u-1-arada-extra-10lu
Nescafe,icecekler,Kahve,,,,,,Nescafe Gold 2gr 14'lü Poşet,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-gold-2gr-14lu-poset
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown Beyaz Çikolata Mocha 20 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-beyaz-cikolata-mocha-20-gr
Nescafe,icecekler,Kahve,,,,,,Nescafe 3 ü 1 Arada 10'lu,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-3-u-1-arada-10lu
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown 2 si 1 Arada Şekersiz 11 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-2-si-1-arada-sekersiz-11-gr
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown Chai Latte 20 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-chai-latte-20-gr
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown Choco Latte 17 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-choco-latte-17-gr
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown 3 ü 1 Arada 17.5 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-3-u-1-arada-175-gr
Tarihi Adıyaman Kahvecisi,icecekler,Kahve,,,,,,Tarihi Adıyaman Damla Sakızlı Kahve 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/tarihi-adiyaman-250gr-damla-sakizli-kahve-11677
Tarihi Adıyaman Kahvecisi,icecekler,Kahve,,,,,,Tarihi Adıyaman Sütlü Menengiç 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/tarihi-adiyaman-250gr-sutlu-menengic-11678
Tarihi Adıyaman Kahvecisi,icecekler,Kahve,,,,,,Tarihi Adıyaman Kakuleli Kahve 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/tarihi-adiyaman-250gr-kakuleli-kahve-11679
Cafe Crown,icecekler,Sıcak İçeçek,,,,,,Cafe Crown Sıcak Çikolata 23 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-sicak-cikolata-23-gr
Cafe Crown,icecekler,Sıcak İçeçek,,,,,,Ülker Cafe Crown Toz Salep 15 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ulker-cafe-crown-toz-salep-17-gr
Nesquik,icecekler,Süt Tozu,,,,,,Nesquik Toz 420 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nesquik-toz-420-gr
Nestle,icecekler,Kahve Kreması,,,,,,Nestle Coffee Mate Eko Paket 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-coffee-mate-eko-paket-100-gr
Nestle,icecekler,Kahve Kreması,,,,,,Nestle Coffee Mate Eko Paket 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-coffee-mate-eko-paket-200-gr
Nestle,icecekler,Kahve Kreması,,,,,,Nestle Coffee Mate 170 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-coffee-mate-170-gr
Nestle,icecekler,Kahve Kreması,,,,,,Nestle Coffee Mate 400 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-coffee-mate-400-gr
Nestle,icecekler,Kahve Kreması,,,,,,Nestle Coffee Mate Eko Paket 500 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-coffee-mate-eko-paket-500-gr
Nestle,icecekler,Kahve Kreması,,,,,,Nestle Coffee Mate 625 gr %25 Hediye,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-coffee-mate-625-gr-25-hediye
Doğuş,icecekler,Bitki Çayları,,,,,,Doğuş Özel Gün Çayı 20'li 40 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dogus-ozel-gun-cayi-20li-40-gr-11845
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown 2 si 1 Arada Fındık 11 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-2-si-1-arada-findik-11-gr-12812
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown 2 si 1 Arada Sade 10 lu 11 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-2-si-1-arada-sade-10-lu-11-gr-12813
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown 3 ü 1 Arada Fındıklı 10 lu 18 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-3-u-1-arada-findikli-10-lu-18-gr-12814
Cafe Crown,icecekler,Kahve,,,,,,Cafe Crown Latte 10 lu 17 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-latte-10-lu-17-gr-12821
Cafe Crown,icecekler,Kahve,,,,,,"Cafe Crown 3 ü 1 Arada Sade 10 lu 17,5 gr",,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/cafe-crown-3-u-1-arada-sade-10-lu-175-gr-12822
Nescafe,icecekler,Kahve,,,,,,Nedcafe Classic Kavanoz 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-100gr.classic-kvnz-12565
Jacobs,icecekler,Kahve,,,,,,Jacobs Monarch Filtre Kahve 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/jacobs-monarch-filtre-kahve-250-gr-12579
Jacobs,icecekler,Kahve,,,,,,Jacobs 2'si 1 Arada 10 lu 140 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/jacobs-2si-1-arada-10-lu-140-gr-12583
Jacobs,icecekler,Kahve,,,,,,Jacobs 3ü 1 Arada Mıx 160 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/jacobs-3u-1-arada-mix-160-gr-12587
Mehmet Efendi,icecekler,Kahve,,,,,,Mehmet Efendi Colombian Kahve 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mehmet-efendi-250gr-colombian-kahve-12676
Beta,icecekler,Bardak Poşet Çay,,,,,,Beta Çat Early Grey Bardak Poşet 25x2 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/beta-cay-early-grey-bardak-poset-25x2gr-12752
Beta,icecekler,Bardak Poşet Çay,,,,,,Beta Çat Selected Bardak Poşet 25x2 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/beta-cay-selected-bardak-poset-25x2gr-12750
Beta,icecekler,Dökme Çaylar,,,,,,Beta Bayce Opa Opp Çay 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/beta-bayce-opa-opp-cay-250-gr-12742
Beta,icecekler,Dökme Çaylar,,,,,,Beta Çay Chapion Pekoe 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/beta-cay-champion-pekoe-250gr-13655
Beta,icecekler,Bardak Poşet Çay,,,,,,Beta Çay Champion Bardak Poşet 25x2 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/beta-cay-champion-bardak-poset-25x2gr-13656
Beta,icecekler,Dökme Çaylar,,,,,,Beta Çay Howdah Ceylon 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/beta-cay-howdah-ceylon-250gr-13657
Ofçay,icecekler,Dökme Çaylar,,,,,,Ofçay Tiryakisine 500 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ofcay-tiryakisine-500-gr-14017
Jacobs,icecekler,Kahve,,,,,,Jacobs Monarch Gold Kahve 66 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/jacobs-monarch-gold-kahve-66-gr-13519
Lipton,icecekler,Demlik Poşet Çay,,,,,,Lipton Doğu Karadeniz Demlik Kutu 153 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/lipton-yellow-label-demik-kutu-153-gr
Kahve Dünyası,icecekler,Kahve,,,,,,Kahve Dünyası 2'si 1 Arada 96 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kahve-dunyasi-2si-1-arada-96-gr-14744
Çaykur,icecekler,Dökme Çaylar,,,,,,Çaykur Beyaz Çay 20 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/caykur-beyaz-cay-20-gr-13560
Doğuş,icecekler,Bitki Çayları,,,,,,Doğuş Adaçayı -Ihlamur  Bardak Poşet 20'li 40 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dogus-adacayi--ihlamur--bardak-poset-20li-40-gr-14561
Doğadan,icecekler,Bitki Çayları,,,,,,"Doğadan Kış Çayı Selection 34,8 gr",,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dogadan-kis-cayi-selection-348-gr-13131
Nescafe,icecekler,Kahve,,,,,,Nescafe Gold Eko Paket %20 Bedava 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-gold-eko-paket-20-bedava-100-gr-15165
Mehmet Efendi,icecekler,Kahve,,,,,,Mehmet Efendi 12 li Hazır Kahve 72 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mehmet-efendi-12li-hazir-kahve-72gr-15478
Mehmet Efendi,icecekler,Kahve,,,,,,Kuru Kahveci Mehmet Efendi Teneke 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/kuru-kahveci-mehmet-efendi-teneke-250-gr-15315
Karali,icecekler,Dökme Çaylar,,,,,,Karali Premium Filiz Çayı 1 kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/karali-premium-filiz-cayi-1-kg-15714
Coffee Filters,icecekler,Kahve Filtresi,,,,,,Coffee Filters Kahve Filtresi 4x1 80 li-4,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/coffee-filters-kahve-filtre-kagidi-4x1-80-li-15504
Nescafe,icecekler,Kahve,,,,,,Nescafe Crema Latte 10'lu 10 Al 8 Öde 170 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-crema-latte-10lu-10-al-8-ode-170-gr-16264
Obsesso Kahve,icecekler,Kahve,,,,,,Obsesso Caramel Macchiato Kutu 250 ml,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/obsesso-caramel-macchiato-kutu-250-ml-16275
Doğadan,icecekler,Çay,,,,,,Doğadan Büyülü Bohça Sakura Yeşil Çay 10 lu,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dogadan-buyulu-bohca-oolong-mango-coconut-10-lu-16359
Doğadan,icecekler,Çay,,,,,,Doğadan Büyülü Bohça Chai 10 lu,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dogadan-buyulu-bohca-roobios-vanilya-10-lu-16361
Çaykur,icecekler,Dökme Çaylar,,,,,,Çaykur Mezopotamya Çay 400 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/caykur-mezopotamya-cay-400-gr-16626
Nescafe,icecekler,Filtre Kahve,,,,,,Nescafe Tek içimlik Classic Poşet 2 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-tek-icimlik-classic-poset-2-gr-16792
Doytat Baharat,icecekler,Bitki Çayları,,,,,,Doytat Kuşburnu 185 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/doytat-kusburnu-185-gr-14259
Doytat Baharat,icecekler,Bitki Çayları,,,,,,Doytat Papatya 60 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/doytat-papatya-60-gr-14260
Lipton,icecekler,Bitki Çayları,,,,,,Lipton Mate Maydanoz -Elma Çayı 20'li 34 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/lipton-mate-maydanoz--elma-cayi-20li-34-gr-16252
Nescafe,icecekler,Kahve,,,,,,Nescafe Xpress Cafe Latte Şekersiz 250 ml,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-xpress-cafe-latte-250-ml-16902
Nescafe,icecekler,Kahve,,,,,,Nescafe Xpress Americano 250 ml,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-xpress-americano-250-ml-16901
Mesh Stick,icecekler,Kahve,,,,,,Mesh Stick Gold Kahve 16'lı 32 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mesh-stick-gold-kahve-16li-32-gr-17000
Ofçay,icecekler,Dökme Çaylar,,,,,,Ofçay Çamlıca Filizi Demlik Poşet Çayı 450 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/ofcay-camlica-filizi-cayi-450-gr-17259
Çaykur,icecekler,Bardak Poşet Çay,,,,,,Çaykur Altınbaş Bardak Poşet Çay 200 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/caykur-altinbas-bardak-poset-cay-200-gr-17726
Bağdat Baharat,icecekler,Bitki Çayları,,,,,,BAGDAT IHLAMUR CICEK DEMLEME 45 GR,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/bagdat-ihlamur-cicek-demleme-45-gr-17874
Bağdat Baharat,icecekler,Bitki Çayları,,,,,,BAGDAT ADACAYI DEMLEME 50 GR,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/bagdat-adacayi-demleme-50-gr-17884
ESTEA,icecekler,Dökme Çaylar,,,,,,Estea Elek Altı Gold Çay 1 kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/estea-elek-alti-gold-cay-1-kg-17994
ESTEA,icecekler,Yeşil Çaylar,,,,,,Estea Elek Altı Karadeniz Çayı 1 kg,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/estea-elek-alti-yesil-cay-1-kg-18019
KAHVEGIBI KAHVE,icecekler,Filtre Kahve,,,,,,Taptaze Pratik Filtre Kahve 95 gr 10 lu  Güçlü,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/taptaze-pratik-filtre-kahve-95-gr-10-lu--guclu-18100
Mesh Stick,icecekler,Bardak Poşet Çay,,,,,,Mesh Stick Siyah Çay 16'lı 32 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mesh-stick-siyah-cay-16li-32-gr-18123
Mesh Stick,icecekler,Bardak Poşet Çay,,,,,,Mesh Stick Earl Grey Çay 16'lı 32 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mesh-stick-earl-grey-cay-16li-32-gr-18127
Tirebolu,icecekler,Dökme Çaylar,,,,,,Tirebolu 42 Tiryakilere Özel Siyah Çay 500 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/tirebolu-42-tiryakilere-ozel-siyah-cay-500-gr-18475
Mehmet Efendi,icecekler,Filtre Kahve,,,,,,Mehmet Efendi Brezilya Kahve 250 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/mehmet-efendi-brezilya-kahve-250-gr-18501
Doğadan,icecekler,Bitki Çayları,,,,,,Doğadan Beyaz Çay 28 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dogadan-beyaz-cay-28-gr-18638
Doğadan,icecekler,Bitki Çayları,,,,,,Doğadan Beyaz Çay Portakal Çiçeği 34 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dogadan-beyaz-cay-portakal-cicegi-34-gr-18639
Karali,icecekler,Dökme Çaylar,,,,,,Karali Karadeniz Filiz Çayı 500 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/karali-karadeniz-filiz-cayi-500-gr-18783
Çaykur,icecekler,Dökme Çaylar,,,,,,CAYKUR CAY 200GR TOMURCUK POSET,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/caykur-cay-200gr-tomurcuk-poset-13354
Lipton,icecekler,Yeşil Çaylar,,,,,,Lipton Yeşil Çay 100 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/lipton-yesil-cay-100-gr-19066
Nescafe,icecekler,Toz İçecekler,,,,,,Nescafe Gold 2 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nescafe-gold-2-gr-11957
Pakmaya (Toz Tatlı),icecekler,Toz İçecekler,,,,,,Pakmaya Salep 20 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/pakmaya-salep-20-gr
Dr.Oetker,icecekler,Toz İçecekler,,,,,,Dr.Oetker İçilebilir Çikolata 28 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-icilebilir-cikolata-28-gr
Dr.Oetker,icecekler,Toz İçecekler,,,,,,Dr.Oetker Ekspres Salep 20 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-ekspres-sahlep-20gr-sut-ile
Nestle,icecekler,Toz İçecekler,,,,,,"Nestle Sıcak Çikolata 18,5 gr",,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/nestle-sicak-cikolata-155-gr-13606
Dr.Oetker,icecekler,Toz İçecekler,,,,,,Dr.Oetker Ekspres Salep Zencefilli Karanfilli  20 gr,,https://www.cagri.com/Uploads/Images/load.gif,https://www.cagri.com/dr.oetker-ekspres-salep-zencefilli-karanfilli--20-gr-18551
